Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment
821,1992,2,1,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,2077,0.0096246390760346,14,2,Large Enterprise,Large Enterprise - Cloud Focus
11084,1976,2,0,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,1053,0.0474383301707779,13,1,Mid-Market Enterprise,Mid-Market Enterprise
8690,1962,3,2,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,1385,0.0909090909090909,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
2937,1974,0,1,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,871,0.0378440366972477,13,1,Mid-Market Enterprise,Mid-Market Enterprise
9701,1988,3,0,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,312,0.3706070287539936,13,0,Small Business (SMEs),Small Business (SMEs)
9949,1976,3,2,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,877,0.0558086560364464,14,1,Mid-Market Enterprise,Mid-Market Enterprise
10837,1975,3,2,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,68,0.2318840579710145,14,0,Small Business (SMEs),Small Business (SMEs)
3120,1981,3,0,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,22,0.1739130434782608,13,0,Small Business (SMEs),Small Business (SMEs)
5885,1973,1,2,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,0.1509433962264151,14,0,Small Business (SMEs),Small Business (SMEs)
4050,1966,2,2,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,127,0.0625,12,0,Small Business (SMEs),Small Business (SMEs)
3830,1953,2,2,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,459,0.0282608695652173,12,1,Mid-Market Enterprise,Mid-Market Enterprise
7987,1969,3,2,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,460,0.0281995661605206,12,1,Mid-Market Enterprise,Mid-Market Enterprise
7798,1972,1,0,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,429,0.2116279069767442,14,1,Mid-Market Enterprise,Mid-Market Enterprise
92,1988,3,1,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,0.2222222222222222,12,0,Small Business (SMEs),Small Business (SMEs)
7055,1952,0,0,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1021,0.0743639921722113,14,1,Mid-Market Enterprise,Mid-Market Enterprise
10240,1949,3,0,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,1381,0.0303907380607814,13,2,Large Enterprise,Large Enterprise - Cloud Focus
3025,1958,3,1,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,306,0.009771986970684,13,1,Mid-Market Enterprise,Mid-Market Enterprise
9283,1978,3,1,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,18,0.0,13,1,Mid-Market Enterprise,Mid-Market Enterprise
9970,1977,3,0,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,162,0.0858895705521472,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2730,1955,3,1,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,1231,0.0462662337662337,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
2795,1958,2,1,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,0.3571428571428571,13,0,Small Business (SMEs),Small Business (SMEs)
9260,1945,0,2,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,1706,0.0193321616871704,14,2,Large Enterprise,Large Enterprise - Cloud Focus
8182,1984,3,2,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,121,0.040983606557377,12,0,Small Business (SMEs),Small Business (SMEs)
10095,1975,0,4,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1293,0.0092735703245749,13,2,Large Enterprise,Large Enterprise - Cloud Focus
8475,1973,0,2,157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1608,0.0006215040397762,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
4370,1966,3,0,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,88,0.3146067415730337,13,0,Small Business (SMEs),Small Business (SMEs)
10573,1953,3,4,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,421,0.0639810426540284,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3712,1959,3,4,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,259,0.0076923076923076,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6637,1988,3,1,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,0.110912343470483,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3152,1957,3,0,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,89,0.2222222222222222,12,0,Small Business (SMEs),Small Business (SMEs)
5610,1965,3,0,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,36,0.1891891891891892,12,0,Small Business (SMEs),Small Business (SMEs)
6460,1982,3,2,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,0.2758620689655172,13,0,Small Business (SMEs),Small Business (SMEs)
1349,1970,3,2,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,148,0.1812080536912751,12,0,Small Business (SMEs),Small Business (SMEs)
1880,1959,0,0,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,93,0.0638297872340425,12,0,Small Business (SMEs),Small Business (SMEs)
641,1967,3,1,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,119,0.4,12,0,Small Business (SMEs),Small Business (SMEs)
8717,1975,0,2,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1835,0.0141612200435729,14,2,Large Enterprise,Large Enterprise - Cloud Focus
10314,1948,0,2,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1318,0.0841546626231994,14,2,Large Enterprise,Large Enterprise - Cloud Focus
10854,1970,0,2,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,45,0.0434782608695652,12,0,Small Business (SMEs),Small Business (SMEs)
10492,1959,3,0,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,10,0.0909090909090909,12,0,Small Business (SMEs),Small Business (SMEs)
6935,1951,1,2,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,978,0.2277834525025536,13,2,Large Enterprise,Large Enterprise - Cloud Focus
7698,1976,0,2,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,0.0364583333333333,12,0,Small Business (SMEs),Small Business (SMEs)
3559,1988,1,2,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,0.1551724137931034,12,0,Small Business (SMEs),Small Business (SMEs)
10562,1946,2,2,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,0.1363636363636363,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10796,1984,2,2,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,66,0.1791044776119403,12,0,Small Business (SMEs),Small Business (SMEs)
2563,1961,4,2,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,0.2272727272727272,12,0,Small Business (SMEs),Small Business (SMEs)
3518,1983,3,2,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,50,0.1372549019607843,14,0,Small Business (SMEs),Small Business (SMEs)
5823,1970,0,1,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,39,0.05,12,0,Small Business (SMEs),Small Business (SMEs)
3934,1966,3,2,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,0.1921182266009852,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6982,1976,3,2,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1581,0.0094816687737041,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
6431,1964,0,2,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,0.0579710144927536,13,0,Small Business (SMEs),Small Business (SMEs)
9733,1978,4,0,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,0.4444444444444444,14,0,Small Business (SMEs),Small Business (SMEs)
5602,1989,0,0,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1282,0.0795011691348402,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1324,1988,3,2,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,91,0.2391304347826087,13,0,Small Business (SMEs),Small Business (SMEs)
326,1973,3,2,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,315,0.0379746835443038,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7224,1977,3,2,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,31,0.21875,13,0,Small Business (SMEs),Small Business (SMEs)
6999,1980,2,2,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,0.0095808383233532,12,1,Mid-Market Enterprise,Mid-Market Enterprise
9938,1954,3,2,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1600,0.0318550905683947,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
6422,1954,3,2,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1270,0.1353265145554681,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3182,1973,0,1,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,263,0.2992424242424242,12,0,Small Business (SMEs),Small Business (SMEs)
7300,1952,3,4,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,0.0727611940298507,12,1,Mid-Market Enterprise,Mid-Market Enterprise
10424,1968,3,1,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,1295,0.0709876543209876,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
8727,1978,3,4,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,0.0469157254561251,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2798,1977,0,0,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1240,0.0467365028203062,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1030,1965,0,1,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,38,0.0769230769230769,13,0,Small Business (SMEs),Small Business (SMEs)
624,1984,2,1,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,0.4166666666666667,14,0,Small Business (SMEs),Small Business (SMEs)
5176,1988,3,0,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,0.2592592592592592,13,0,Small Business (SMEs),Small Business (SMEs)
5552,1963,2,4,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,0.0714285714285714,13,0,Small Business (SMEs),Small Business (SMEs)
868,1966,3,2,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,0.0606060606060606,12,0,Small Business (SMEs),Small Business (SMEs)
380,1954,3,4,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,0.106371191135734,14,2,Large Enterprise,Large Enterprise - Cloud Focus
2677,1956,3,0,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,0.0330578512396694,13,0,Small Business (SMEs),Small Business (SMEs)
6521,1954,3,0,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,0.0108892921960072,12,2,Large Enterprise,Large Enterprise - Cloud Focus
6927,1968,0,2,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,0.0377358490566037,14,0,Small Business (SMEs),Small Business (SMEs)
2877,1974,2,0,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,0.081180811808118,13,1,Mid-Market Enterprise,Mid-Market Enterprise
0,1985,3,2,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,0.0450375312760633,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1584,1977,3,2,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,0.1842650103519668,12,0,Small Business (SMEs),Small Business (SMEs)
7264,1978,1,1,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,0.0555555555555555,12,0,Small Business (SMEs),Small Business (SMEs)
6274,1948,2,2,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,0.0099009900990099,13,2,Large Enterprise,Large Enterprise - Cloud Focus
1377,1954,2,3,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,0.2307692307692307,13,0,Small Business (SMEs),Small Business (SMEs)
454,1980,3,0,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,0.0378521126760563,14,2,Large Enterprise,Large Enterprise - Cloud Focus
1755,1988,1,0,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,0.1565217391304348,12,0,Small Business (SMEs),Small Business (SMEs)
2075,1969,3,2,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,0.0095419847328244,13,2,Large Enterprise,Large Enterprise - Cloud Focus
4785,1970,0,0,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,0.0195804195804195,12,1,Mid-Market Enterprise,Mid-Market Enterprise
9076,1980,0,2,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,0.0161290322580645,13,0,Small Business (SMEs),Small Business (SMEs)
7079,1962,3,4,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,0.0738362760834671,14,2,Large Enterprise,Large Enterprise - Cloud Focus
4653,1978,3,0,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,0.2052631578947368,13,0,Small Business (SMEs),Small Business (SMEs)
7375,1976,3,0,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,0.315424610051993,14,1,Mid-Market Enterprise,Mid-Market Enterprise
709,1952,3,4,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,0.0833333333333333,14,1,Mid-Market Enterprise,Mid-Market Enterprise
460,1972,0,2,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,0.0096921322690992,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3726,1986,0,0,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,0.0,12,0,Small Business (SMEs),Small Business (SMEs)
6798,1966,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,0.0898617511520737,13,0,Small Business (SMEs),Small Business (SMEs)
5341,1962,1,4,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,0.0169918187539332,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1606,1971,3,0,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,0.1304347826086956,13,0,Small Business (SMEs),Small Business (SMEs)
9617,1951,3,1,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,0.2,12,0,Small Business (SMEs),Small Business (SMEs)
3233,1965,0,2,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,0.0286225402504472,13,1,Mid-Market Enterprise,Mid-Market Enterprise
89,1975,1,2,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,0.3,13,0,Small Business (SMEs),Small Business (SMEs)
2936,1982,2,0,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,0.0416666666666666,13,0,Small Business (SMEs),Small Business (SMEs)
9449,1958,0,1,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,0.0181518151815181,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7297,1973,3,1,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,0.3448275862068966,13,0,Small Business (SMEs),Small Business (SMEs)
313,1968,3,3,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,0.009573958831977,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
9940,1958,3,0,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,0.0376237623762376,14,1,Mid-Market Enterprise,Mid-Market Enterprise
10735,1971,3,1,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,0.037037037037037,13,0,Small Business (SMEs),Small Business (SMEs)
9529,1990,3,2,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,0.1111793611793611,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
6439,1958,3,2,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,0.1378059836808703,14,1,Mid-Market Enterprise,Mid-Market Enterprise
7411,1964,0,2,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,0.0555555555555555,12,0,Small Business (SMEs),Small Business (SMEs)
2176,1972,3,2,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,0.0473092844470727,13,2,Large Enterprise,Large Enterprise - Cloud Focus
9265,1953,3,2,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,0.0553558590941768,13,2,Large Enterprise,Large Enterprise - Cloud Focus
8867,1988,0,2,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0.080865068171133,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
8932,1969,2,0,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,0.0456919060052219,14,2,Large Enterprise,Large Enterprise - Cloud Focus
10236,1975,2,1,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,0.2,13,0,Small Business (SMEs),Small Business (SMEs)
6340,1985,3,1,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,0.4074074074074074,13,0,Small Business (SMEs),Small Business (SMEs)
10089,1974,3,4,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,0.132973944294699,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
2227,1958,1,0,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,0.1184834123222748,14,0,Small Business (SMEs),Small Business (SMEs)
10992,1967,3,0,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,0.0261096605744125,14,2,Large Enterprise,Large Enterprise - Cloud Focus
5304,1974,0,1,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,0.0294117647058823,14,0,Small Business (SMEs),Small Business (SMEs)
309,1961,0,0,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,0.0190562613430127,14,1,Mid-Market Enterprise,Mid-Market Enterprise
3406,1964,3,1,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,0.0371517027863777,14,0,Small Business (SMEs),Small Business (SMEs)
2661,1964,3,1,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,0.2222222222222222,13,0,Small Business (SMEs),Small Business (SMEs)
3153,1957,0,1,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,0.1111111111111111,13,0,Small Business (SMEs),Small Business (SMEs)
10264,1979,3,4,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,0.40625,14,0,Small Business (SMEs),Small Business (SMEs)
1184,1968,0,4,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,0.0283687943262411,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4200,1970,2,2,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,0.0253623188405797,12,0,Small Business (SMEs),Small Business (SMEs)
9396,1978,0,2,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,0.1923076923076923,14,0,Small Business (SMEs),Small Business (SMEs)
2387,1952,2,0,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,0.072463768115942,13,0,Small Business (SMEs),Small Business (SMEs)
6690,1966,2,2,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,0.2197802197802197,13,0,Small Business (SMEs),Small Business (SMEs)
1225,1963,3,2,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,0.1610962566844919,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
9703,1970,0,2,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,184,0.372972972972973,14,0,Small Business (SMEs),Small Business (SMEs)
291,1970,3,2,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,0.1181262729124236,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4557,1970,3,0,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,67,0.3088235294117647,13,0,Small Business (SMEs),Small Business (SMEs)
2379,1953,3,1,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1635,0.089242053789731,14,2,Large Enterprise,Large Enterprise - Cloud Focus
5726,1983,2,1,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,60,0.0983606557377049,12,0,Small Business (SMEs),Small Business (SMEs)
3066,1975,0,0,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,231,0.0560344827586206,12,1,Mid-Market Enterprise,Mid-Market Enterprise
6336,1960,3,2,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,0.0816326530612244,12,0,Small Business (SMEs),Small Business (SMEs)
10967,1963,3,4,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,0.1,13,0,Small Business (SMEs),Small Business (SMEs)
2304,1963,0,0,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,0.0090791180285343,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3445,1956,3,1,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,0.1691022964509394,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7828,1981,2,0,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,0.0183150183150183,12,1,Mid-Market Enterprise,Mid-Market Enterprise
3762,1986,0,1,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,925,0.0583153347732181,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4391,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4669,1981,4,2,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,0.1650485436893204,13,0,Small Business (SMEs),Small Business (SMEs)
10144,1976,3,0,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,0.315424610051993,14,1,Mid-Market Enterprise,Mid-Market Enterprise
8652,1946,3,0,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,0.0880503144654088,14,0,Small Business (SMEs),Small Business (SMEs)
1672,1974,0,0,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,0.1428571428571428,12,1,Mid-Market Enterprise,Mid-Market Enterprise
8962,1975,2,2,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,0.0789473684210526,12,0,Small Business (SMEs),Small Business (SMEs)
