Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Campaign
9653,1975,3,2,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,68,0.3043478260869565,14,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
8146,1976,2,0,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,54,0.2545454545454545,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
10613,1958,0,0,37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,62,0.238095238095238,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
5231,1974,1,2,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,51,0.25,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
1857,1952,3,1,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,83,0.2738095238095238,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
5654,1972,3,2,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,0.2741935483870967,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
3798,1968,3,2,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,81,0.2926829268292683,13,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
7505,1957,0,2,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,46,0.2978723404255319,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
6382,1953,3,0,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,0.2727272727272727,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
4548,1981,3,1,41967.0,1,1,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,54,0.2727272727272727,13,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
6168,1963,3,4,45146.0,1,1,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,53,0.2777777777777778,13,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
1386,1967,3,0,32474.0,1,1,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,11,0.0,12,0,Small Business (SMEs),Small Business (SMEs),0.7469478357380688,AcceptedCmp3
5329,1949,0,4,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,11,0.0,13,0,Small Business (SMEs),Small Business (SMEs),0.7469478357380688,AcceptedCmp3
4259,1986,2,1,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,0.0,13,0,Small Business (SMEs),Small Business (SMEs),0.7469478357380688,AcceptedCmp3
1109,1982,2,0,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,12,0.0769230769230769,13,0,Small Business (SMEs),Small Business (SMEs),0.7469478357380688,AcceptedCmp3
5824,1972,0,0,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,0.0,12,0,Small Business (SMEs),Small Business (SMEs),0.7469478357380688,AcceptedCmp3
10755,1976,1,2,23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,81,0.4390243902439024,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8082,1971,3,2,25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,1,34,0.4285714285714285,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
10401,1976,1,0,26326.0,0,0,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,0,18,0.4736842105263157,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5234,1967,1,0,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,81,0.3658536585365853,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
9701,1988,3,0,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,312,0.3706070287539936,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
9491,1984,3,0,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,0.373134328358209,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8213,1980,1,0,14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,96,0.3608247422680412,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
615,1960,3,0,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,343,0.3197674418604651,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
7301,1982,1,1,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,79,0.4,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2106,1974,1,2,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,34,0.3428571428571428,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8151,1990,4,2,24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,263,0.4090909090909091,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
35,1987,3,2,25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,210,0.4028436018957346,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
304,1981,2,1,22944.0,1,0,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,76,0.3376623376623376,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3665,1977,1,0,25315.0,1,0,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,54,0.4,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4279,1963,1,1,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,54,0.3272727272727272,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5123,1951,2,2,27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,143,0.3611111111111111,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4179,1959,3,0,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,55,0.3928571428571428,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4992,1975,2,0,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,69,0.4285714285714285,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
6682,1973,4,2,18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,37,0.3947368421052631,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
6941,1971,3,1,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,95,0.3333333333333333,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
1388,1975,3,1,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,0.3716814159292035,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
7761,1978,1,0,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,109,0.3636363636363636,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
20,1965,1,2,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,0.3315217391304347,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2964,1981,3,2,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,0.4383561643835616,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
11003,1980,1,0,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,0.3529411764705882,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
10262,1980,3,2,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,0.3333333333333333,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3628,1987,4,1,15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,80,0.3209876543209876,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8870,1984,3,0,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,497,0.3755020080321285,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5740,1970,1,4,25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,56,0.4561403508771929,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4415,1961,3,2,16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,38,0.358974358974359,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4444,1972,3,2,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,61,0.3387096774193548,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
880,1966,4,0,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,0.4742268041237113,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8977,1985,4,1,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,24,0.44,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4066,1978,1,4,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,46,0.425531914893617,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3363,1974,1,2,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,34,0.3428571428571428,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3839,1958,4,1,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,88,0.449438202247191,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2246,1965,1,2,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,0.3315217391304347,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
11114,1970,3,0,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,84,0.3764705882352941,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5043,1951,4,2,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,434,0.3310344827586207,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2516,1969,1,2,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,78,0.430379746835443,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8749,1984,3,0,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,61,0.3225806451612903,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
4832,1979,3,2,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,101,0.4509803921568627,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
979,1975,3,1,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,0.3716814159292035,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
8369,1987,3,0,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,0.3793103448275862,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5289,1975,1,1,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,0.3972602739726027,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
524,1966,4,0,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,0.4742268041237113,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
9672,1970,1,2,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,0.3333333333333333,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5868,1980,3,2,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,0.3404255319148936,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3865,1977,1,0,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,0.4054054054054054,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3536,1960,3,0,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,55,0.3571428571428571,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3745,1988,1,2,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,103,0.4326923076923077,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
10340,1984,3,0,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,497,0.3755020080321285,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
9612,1987,1,1,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,43,0.3636363636363636,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2546,1977,1,1,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,0.323943661971831,12,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
5802,1972,4,2,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,0.3552631578947368,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3969,1974,2,0,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,133,0.4776119402985074,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
642,1980,4,2,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,103,0.4519230769230769,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
11187,1978,4,1,26487.0,1,0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,69,0.3285714285714285,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
2656,1971,3,4,40851.0,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,59,0.4,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
7620,1990,4,1,16185.0,1,0,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,106,0.4205607476635514,13,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
3850,1963,4,0,14918.0,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,43,0.3409090909090909,14,0,Small Business (SMEs),Small Business (SMEs),0.7365924844947095,AcceptedCmp3
1409,1951,3,0,40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,444,0.2224719101123595,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5290,1964,0,2,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,279,0.0821428571428571,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1584,1977,3,2,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,0.1842650103519668,12,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4653,1978,3,0,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,0.2052631578947368,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
6798,1966,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,0.0898617511520737,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
2387,1952,2,0,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,0.072463768115942,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4697,1949,2,4,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,0.1304347826086956,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1379,1992,2,0,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,0.0619834710743801,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
2607,1953,3,1,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,0.0649762282091917,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
10313,1975,3,2,48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,254,0.1490196078431372,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
6720,1968,2,0,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,492,0.2170385395537525,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4148,1972,3,2,38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,348,0.1203438395415472,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
182,1946,0,0,44124.0,0,1,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,397,0.1306532663316583,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
9214,1991,3,2,42691.0,0,0,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,358,0.1615598885793872,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
8159,1968,3,2,51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,182,0.1639344262295081,12,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5314,1951,3,0,40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,444,0.2224719101123595,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3083,1974,3,2,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,373,0.0641711229946524,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
10862,1960,2,2,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,326,0.0795107033639143,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
10120,1955,3,0,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,257,0.1589147286821705,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5956,1948,0,4,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,284,0.1052631578947368,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
347,1976,3,4,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,0.0899470899470899,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
807,1969,2,0,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,0.1160409556313993,12,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
2625,1954,1,1,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,350,0.1339031339031339,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
9097,1956,3,4,46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,343,0.1453488372093023,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
6374,1954,0,2,36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,297,0.1308724832214765,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1710,1978,3,1,30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,279,0.0964285714285714,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3846,1974,3,2,42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,270,0.055350553505535,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1545,1986,3,2,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,443,0.1216216216216216,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5995,1962,3,4,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,384,0.1064935064935064,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
4252,1965,3,2,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,301,0.1357615894039735,12,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3602,1958,2,2,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,195,0.0714285714285714,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
5644,1957,3,0,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,363,0.0549450549450549,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1291,1978,0,0,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,351,0.1278409090909091,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
907,1975,3,2,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,362,0.0743801652892562,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3099,1970,3,4,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,310,0.157556270096463,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
10377,1958,2,0,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,397,0.2211055276381909,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
942,1982,3,1,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,0.12,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
6875,1965,0,0,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,0.1320754716981132,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
7494,1950,0,4,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,0.0555555555555555,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3340,1977,3,2,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,0.11441647597254,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
8685,1977,3,2,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,0.11441647597254,14,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
252,1963,0,4,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,601,0.1461794019933555,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
3570,1969,0,0,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,244,0.0979591836734693,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
2285,1954,2,0,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,335,0.0892857142857142,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
1381,1982,0,1,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,324,0.0553846153846153,12,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
7610,1983,3,0,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,460,0.1431670281995661,13,0,Small Business (SMEs),Small Business (SMEs),0.7025052192066801,AcceptedCmp3
